time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,velocityDown_mps,stageId,windX_mps,windY_mps,theta_deg,horizontalDrift_m
35.2408564465595,5.50030889931892e-15,89.8268611512878,7965.24601483969,2.76246577224423e-16,4.51144897315302,87.4377646390123,1,3.06161699786838e-16,5,0.15641597358102,89.8268611512878
35.3496981121957,5.53039369229962e-15,90.318183106347,7955.73234921572,2.76570412862234e-16,4.51673761046521,87.2932910393283,1,3.06161699786838e-16,5,0.143012653961869,90.318183106347
35.458539777832,5.56051354096497e-15,90.8100775641829,7946.24387293904,2.7689074293158e-16,4.52196899749973,87.1530561596752,1,3.06161699786838e-16,5,0.129309777053759,90.8100775641829
35.5666235050143,5.59045796033532e-15,91.2991070442125,7936.82505491435,2.77205410757889e-16,4.52710791308792,87.0143903227094,1,3.06161699786838e-16,5,0.115462987599065,91.2991070442125
35.6747072321966,5.62043620704794e-15,91.7886889666655,7927.43481956143,2.7751669584997e-16,4.53219158443378,86.8804502524663,1,3.06161699786838e-16,5,0.101434627298185,91.7886889666655
35.7827909593789,5.6504479174649e-15,92.2788173928837,7918.0445842085,2.77824634571617e-16,4.53722060540312,86.7465101822232,1,3.06161699786838e-16,5,0.0872810172439162,92.2788173928837
35.8908746865612,5.68049273182125e-15,92.7694864474594,7908.68232850989,2.78129262899326e-16,4.54219556353669,86.6171127521743,1,3.06161699786838e-16,5,0.0730577354852952,92.7694864474594
35.9996096787021,5.71075162691219e-15,93.2636517057529,7899.26730660164,2.78432422392249e-16,4.54714653377781,86.4875276778863,1,3.06161699786838e-16,5,0.0587338766993981,93.2636517057529
36.1083446708431,5.74104330748796e-15,93.7583523916462,7889.87269542495,2.78732303336691e-16,4.55204396125895,86.3611939980122,1,3.06161699786838e-16,5,0.0444501360473641,93.7583523916462
36.217079662984,5.77136741899841e-15,94.2535827148965,7880.48826334312,2.79028941187662e-16,4.55688842500439,86.236481830432,1,3.06161699786838e-16,5,0.0302603776535375,94.2535827148965
36.3258146551249,5.80172361069204e-15,94.7493369472966,7871.1172143693,2.79322371020317e-16,4.56168049783484,86.1138601640792,1,3.06161699786838e-16,5,0.0162169330034081,94.7493369472966
36.4365339694169,5.83266638236725e-15,95.2546707577757,7861.59150921373,2.79617895199083e-16,4.56650677393293,85.9915558825098,1,3.06161699786838e-16,5,0.00212006519854548,95.2546707577757
36.5472532837089,5.86364169381509e-15,95.7605359830701,7852.07386620268,2.79910165400587e-16,4.57127990854949,85.8704854707978,1,3.06161699786838e-16,5,-0.0117202949467713,95.7605359830701
36.6579725980009,5.89464918675681e-15,96.2669267720439,7842.57766901296,2.80199217452701e-16,4.5760004867981,85.7526972320118,1,3.06161699786838e-16,5,-0.0252541158436127,96.2669267720439
36.7686919122929,5.92568850682118e-15,96.7738373373755,7833.08159449121,2.80485086792552e-16,4.58066908741094,85.6349273745367,1,3.06161699786838e-16,5,-0.0384336965828501,96.7738373373755
36.8829679944543,5.9577579455176e-15,97.2975710166495,7823.31031246583,2.80776838878861e-16,4.58543376056425,85.5178465856383,1,3.06161699786838e-16,5,-0.0516170692628058,97.2975710166495
36.9972440766157,5.98986053473392e-15,97.8218460849984,7813.53903044044,2.81065275913182e-16,4.59014429481006,85.4007657967399,1,3.06161699786838e-16,5,-0.0643272394661401,97.8218460849984
37.1115201587771,6.02199589780908e-15,98.3466563910808,7803.7910168486,2.81350435561617e-16,4.59480130528254,85.2870955320737,1,3.06161699786838e-16,5,-0.076519732990768,98.3466563910808
37.2257962409386,6.05416366231983e-15,98.871995852763,7794.048613934,2.81632355066494e-16,4.59940540019502,85.1742476412332,1,3.06161699786838e-16,5,-0.0881532946583694,98.871995852763
37.3459042760832,6.08800759341578e-15,99.424709192144,7783.82734996095,2.81925209976694e-16,4.60418808382924,85.0582670136373,1,3.06161699786838e-16,5,-0.0997364041679873,99.424709192144
37.4660123112278,6.12188648836057e-15,99.9779935345091,7773.61701895808,2.82214568502008e-16,4.60891366716504,84.9438527248855,1,3.06161699786838e-16,5,-0.110619386829319,99.9779935345091
37.5861203463724,6.15579992973911e-15,100.531842062953,7763.42212014185,2.82500472383948e-16,4.61358283189301,84.8315974063981,1,3.06161699786838e-16,5,-0.120765775616044,100.531842062953
37.7062283815171,6.18974750506812e-15,101.086248041111,7753.24064621708,2.8278296287084e-16,4.61819625164944,84.7212202366244,1,3.06161699786838e-16,5,-0.130143445713744,101.086248041111
37.8329123167562,6.22559024468018e-15,101.67160440079,7742.51323652618,2.83077265804483e-16,4.62300258330112,84.6063695724416,1,3.06161699786838e-16,5,-0.139170833695691,101.67160440079
37.9595962519953,6.26147003259583e-15,102.257565805182,7731.80434563654,2.83367863907768e-16,4.62774841048145,84.4940468421777,1,3.06161699786838e-16,5,-0.147284219344432,102.257565805182
38.0862801872344,6.29738640245416e-15,102.844124638037,7721.10446684717,2.83654803816784e-16,4.63243449481557,84.3829231335277,1,3.06161699786838e-16,5,-0.15446116940286,102.844124638037
38.2129641224735,6.3333388937006e-15,103.431273377926,7710.42455197459,2.83938131586989e-16,4.6370615884462,84.2744555391097,1,3.06161699786838e-16,5,-0.160684720817087,103.431273377926
38.3392411622411,6.36921140478886e-15,104.017115942709,7699.78553910063,2.84216999792091e-16,4.64161585185172,84.1671913533793,1,3.06161699786838e-16,5,-0.165927872451764,104.017115942709
38.4655182020086,6.40511890913675e-15,104.60352999079,7689.16782833313,2.84492368671231e-16,4.64611296692737,84.0626871499441,1,3.06161699786838e-16,5,-0.170205646371547,104.60352999079
38.5917952417762,6.44106096765786e-15,105.190508351345,7678.55446985975,2.84764282133049e-16,4.65055365075568,83.9587314755247,1,3.06161699786838e-16,5,-0.173516669021962,105.190508351345
38.7180722815438,6.47703714671526e-15,105.778043942545,7667.96434069131,2.85032783541238e-16,4.65493861151948,83.8577034405141,1,3.06161699786838e-16,5,-0.175864614306692,105.778043942545
38.8459595874383,6.51350642638814e-15,106.373632477921,7657.23916776264,2.85301275069333e-16,4.65932341092911,83.7553871109494,1,3.06161699786838e-16,5,-0.177269686992184,106.373632477921
38.9738468933328,6.55000982410661e-15,106.969778203266,7646.54152135692,2.85566354792869e-16,4.66365249134185,83.6564425969291,1,3.06161699786838e-16,5,-0.177709575875917,106.969778203266
39.1017341992274,6.58654690634245e-15,107.566474038527,7635.84396821262,2.85828066064667e-16,4.66792656076302,83.5575095068091,1,3.06161699786838e-16,5,-0.177202871244016,107.566474038527
39.2296215051219,6.62311724501533e-15,108.163712992621,7625.16912909277,2.86086451692762e-16,4.67214631830086,83.4612771870965,1,3.06161699786838e-16,5,-0.175772708979114,108.163712992621
39.3613673968244,6.66082530569134e-15,108.779532357066,7614.17633962262,2.86349200239519e-16,4.67643732770765,83.3626322475391,1,3.06161699786838e-16,5,-0.173362803441483,108.779532357066
39.4931132885269,6.69856775539812e-15,109.395913337003,7603.20331148954,2.86608509883199e-16,4.68067217556518,83.2662659813196,1,3.06161699786838e-16,5,-0.170036909014347,109.395913337003
